rent_id	year	number_of_bedrooms	property_type	location	cost
64300ab6c1f531f75d1b6a1b	2021	All bedrooms	Semi detached house	Ranelagh, Dublin 6	2914.6
64300ab6c1f531f75d1b6a1c	2021	All bedrooms	Semi detached house	Rathgar, Dublin 6	2495.3
64300ab6c1f531f75d1b6a1d	2021	All bedrooms	Semi detached house	Rathmines, Dublin 6	2388.36
64300ab6c1f531f75d1b6a1e	2021	All bedrooms	Semi detached house	Templeogue, Dublin 6W	2099.07
64300ab6c1f531f75d1b6a1f	2021	All bedrooms	Semi detached house	Terenure, Dublin 6W	2339.28
64300ab6c1f531f75d1b6a20	2021	All bedrooms	Semi detached house	Cabra, Dublin 7	1696.55
64300ab6c1f531f75d1b6a21	2021	All bedrooms	Semi detached house	Inchicore, Dublin 8	2093.84
64300ab6c1f531f75d1b6a22	2021	All bedrooms	Semi detached house	Dublin 9	1728.83
64300ab6c1f531f75d1b6a23	2021	All bedrooms	Semi detached house	Beaumont, Dublin 9	1894.09
64300ab6c1f531f75d1b6a24	2021	All bedrooms	Semi detached house	Glasnevin, Dublin 9	1881.38
64300ab6c1f531f75d1b6a25	2021	All bedrooms	Semi detached house	Santry, Dublin 9	2134.11
64300ab6c1f531f75d1b6a26	2021	All bedrooms	Semi detached house	Whitehall, Dublin 9	1959.51
64300ab6c1f531f75d1b6a27	2021	All bedrooms	Semi detached house	Finglas, Dublin 11	1721.67
64300ab6c1f531f75d1b6a28	2021	All bedrooms	Semi detached house	Crumlin, Dublin 12	1790.76
64300ab6c1f531f75d1b6a29	2021	All bedrooms	Semi detached house	Drimnagh, Dublin 12	1793.24
64300ab6c1f531f75d1b6a2a	2021	All bedrooms	Semi detached house	Kimmage, Dublin 12	2124.59
64300ab6c1f531f75d1b6a2b	2021	All bedrooms	Semi detached house	Walkinstown, Dublin 12	1948.52
64300ab6c1f531f75d1b6a2c	2021	All bedrooms	Semi detached house	Balgriffin, Dublin 13	2358.22
64300ab6c1f531f75d1b6a2d	2021	All bedrooms	Semi detached house	Dublin 14	2391.8
64300ab6c1f531f75d1b6a2e	2021	All bedrooms	Semi detached house	Churchtown, Dublin 14	2326.89
64300ab6c1f531f75d1b6a2f	2021	All bedrooms	Semi detached house	Clonskeagh, Dublin 14	2781.49
64300ab6c1f531f75d1b6a30	2021	All bedrooms	Semi detached house	Goatstown, Dublin 14	2743.5
64300ab6c1f531f75d1b6a31	2021	All bedrooms	Semi detached house	Dublin 15	1686.14
64300ab6c1f531f75d1b6a32	2021	All bedrooms	Semi detached house	Blanchardstown, Dublin 15	1650.21
64300ab6c1f531f75d1b6a33	2021	All bedrooms	Semi detached house	Castleknock, Dublin 15	1943.01
64300ab6c1f531f75d1b6a34	2021	All bedrooms	Semi detached house	Clonee, Dublin 15	1726.56
64300ab6c1f531f75d1b6a35	2021	All bedrooms	Semi detached house	Clonsilla, Dublin 15	1763.53
64300ab6c1f531f75d1b6a36	2021	All bedrooms	Semi detached house	Mulhuddart, Dublin 15	1548.14
64300ab6c1f531f75d1b6a37	2021	All bedrooms	Semi detached house	Dublin 16	2215.63
64300ab6c1f531f75d1b6a38	2021	All bedrooms	Semi detached house	Ballinteer, Dublin 16	2260.65
64300ab6c1f531f75d1b6a39	2021	All bedrooms	Semi detached house	Dundrum, Dublin 16	2321.73
64300ab6c1f531f75d1b6a3a	2021	All bedrooms	Semi detached house	Knocklyon, Dublin 16	1961.88
64300ab6c1f531f75d1b6a3b	2021	All bedrooms	Semi detached house	Rathfarnham, Dublin 16	2281.46
64300ab6c1f531f75d1b6a3c	2021	All bedrooms	Semi detached house	Cabinteely, Dublin 18	2348.78
64300ab6c1f531f75d1b6a3d	2021	All bedrooms	Semi detached house	Foxrock, Dublin 18	2503.2
64300ab6c1f531f75d1b6a3e	2021	All bedrooms	Semi detached house	Leopardstown, Dublin 18	2331.49
64300ab6c1f531f75d1b6a3f	2021	All bedrooms	Semi detached house	Sandyford, Dublin 18	2195.4
64300ab6c1f531f75d1b6a40	2021	All bedrooms	Semi detached house	Palmerstown, Dublin 20	1872.16
64300ab6c1f531f75d1b6a41	2021	All bedrooms	Semi detached house	Clondalkin, Dublin 22	1603.31
64300ab6c1f531f75d1b6a42	2021	All bedrooms	Semi detached house	Dublin 24	1794.69
64300ab6c1f531f75d1b6a43	2021	All bedrooms	Semi detached house	Ballycullen, Dublin 24	1873.14
64300ab6c1f531f75d1b6a44	2021	All bedrooms	Semi detached house	Citywest, Dublin 24	2280.19
64300ab6c1f531f75d1b6a45	2021	All bedrooms	Semi detached house	Firhouse, Dublin 24	1953.87
64300ab6c1f531f75d1b6a46	2021	All bedrooms	Semi detached house	Tallaght, Dublin 24	1749.26
64300ab6c1f531f75d1b6a47	2021	All bedrooms	Semi detached house	Galway	1264.57
64300ab6c1f531f75d1b6a48	2021	All bedrooms	Semi detached house	Galway City	1446.16
64300ab6c1f531f75d1b6a49	2021	All bedrooms	Semi detached house	Athenry, Galway	1101.97
64300ab6c1f531f75d1b6a4a	2021	All bedrooms	Semi detached house	Ballinasloe, Galway	824.89
64300ab6c1f531f75d1b6a4b	2021	All bedrooms	Semi detached house	Ballybane, Galway	1249.07
64300ab6c1f531f75d1b6a4c	2021	All bedrooms	Semi detached house	Ballybrit, Galway	1261.01
64300ab6c1f531f75d1b6a4d	2021	All bedrooms	Semi detached house	Barna, Galway	1380.79
64300ab6c1f531f75d1b6a4e	2021	All bedrooms	Semi detached house	Claregalway, Galway	1177.95
64300ab6c1f531f75d1b6a4f	2021	All bedrooms	Semi detached house	Doughiska, Galway	1211.41
64300ab6c1f531f75d1b6a50	2021	All bedrooms	Semi detached house	Gort, Galway	892.19
64300ab6c1f531f75d1b6a51	2021	All bedrooms	Semi detached house	Headford, Galway	1329.15
64300ab6c1f531f75d1b6a52	2021	All bedrooms	Semi detached house	Knocknacarra, Galway	1265.11
64300ab6c1f531f75d1b6a53	2021	All bedrooms	Semi detached house	Loughrea, Galway	993.15
64300ab6c1f531f75d1b6a54	2021	All bedrooms	Semi detached house	Moycullen, Galway	1212.5
64300ab6c1f531f75d1b6a55	2021	All bedrooms	Semi detached house	Oranmore, Galway	1164.07
64300ab6c1f531f75d1b6a56	2021	All bedrooms	Semi detached house	Tuam, Galway	971.66
64300ab6c1f531f75d1b6a57	2021	All bedrooms	Semi detached house	Kerry	841.32
64300ab6c1f531f75d1b6a58	2021	All bedrooms	Semi detached house	Kenmare, Kerry	835.05
64300ab6c1f531f75d1b6a59	2021	All bedrooms	Semi detached house	Killarney, Kerry	1016.41
64300ab6c1f531f75d1b6a5a	2021	All bedrooms	Semi detached house	Listowel, Kerry	713.73
64300ab6c1f531f75d1b6a5b	2021	All bedrooms	Semi detached house	Tralee, Kerry	833.23
64300ab6c1f531f75d1b6a5c	2021	All bedrooms	Semi detached house	Kildare	1440.85
64300ab6c1f531f75d1b6a5d	2021	All bedrooms	Semi detached house	Kildare Town	1233.47
64300ab6c1f531f75d1b6a5e	2021	All bedrooms	Semi detached house	Athy, Kildare	1062.37
64300ab6c1f531f75d1b6a5f	2021	All bedrooms	Semi detached house	Celbridge, Kildare	1509.69
64300ab6c1f531f75d1b6a60	2021	All bedrooms	Semi detached house	Clane, Kildare	1388.85
64300ab6c1f531f75d1b6a61	2021	All bedrooms	Semi detached house	Kilcock, Kildare	1460.76
64300ab6c1f531f75d1b6a62	2021	All bedrooms	Semi detached house	Leixlip, Kildare	1541.48
64300ab6c1f531f75d1b6a63	2021	All bedrooms	Semi detached house	Maynooth, Kildare	1719.21
64300ab6c1f531f75d1b6a64	2021	All bedrooms	Semi detached house	Monasterevin, Kildare	1187.4
64300ab6c1f531f75d1b6a65	2021	All bedrooms	Semi detached house	Naas, Kildare	1601.15
64300ab6c1f531f75d1b6a66	2021	All bedrooms	Semi detached house	Newbridge, Kildare	1273.53
64300ab6c1f531f75d1b6a67	2021	All bedrooms	Semi detached house	Sallins, Kildare	1389.54
64300ab6c1f531f75d1b6a68	2021	All bedrooms	Semi detached house	Kilkenny	911.38
64300ab6c1f531f75d1b6a69	2021	All bedrooms	Semi detached house	Kilkenny City	1050.4
64300ab6c1f531f75d1b6a6a	2021	All bedrooms	Semi detached house	Callan, Kilkenny	900.74
64300ab6c1f531f75d1b6a6b	2021	All bedrooms	Semi detached house	Thomastown, Kilkenny	872.0
64300ab6c1f531f75d1b6a6c	2021	All bedrooms	Semi detached house	Laois	967.56
64300ab6c1f531f75d1b6a6d	2021	All bedrooms	Semi detached house	Mountmellick, Laois	899.0
64300ab6c1f531f75d1b6a6e	2021	All bedrooms	Semi detached house	Mountrath, Laois	913.41
64300ab6c1f531f75d1b6a6f	2021	All bedrooms	Semi detached house	Portarlington, Laois	980.09
64300ab6c1f531f75d1b6a70	2021	All bedrooms	Semi detached house	Portlaoise, Laois	1011.26
64300ab6c1f531f75d1b6a71	2021	All bedrooms	Semi detached house	Leitrim	660.05
64300ab6c1f531f75d1b6a72	2021	All bedrooms	Semi detached house	Carrick-On-Shannon, Leitrim	712.66
64300ab6c1f531f75d1b6a73	2021	All bedrooms	Semi detached house	Limerick	1189.35
64300ab6c1f531f75d1b6a74	2021	All bedrooms	Semi detached house	Limerick City	1316.59
64300ab6c1f531f75d1b6a75	2021	All bedrooms	Semi detached house	Abbeyfeale, Limerick	677.39
64300ab6c1f531f75d1b6a76	2021	All bedrooms	Semi detached house	Annacotty, Limerick	1406.48
64300ab6c1f531f75d1b6a77	2021	All bedrooms	Semi detached house	Castletroy, Limerick	1437.86
64300ab6c1f531f75d1b6a78	2021	All bedrooms	Semi detached house	Corbally, Limerick	1179.88
64300ab6c1f531f75d1b6a79	2021	All bedrooms	Semi detached house	Dooradoyle, Limerick	1230.57
64300ab6c1f531f75d1b6a7a	2021	All bedrooms	Semi detached house	Newcastle West, Limerick	793.4
64300ab6c1f531f75d1b6a7b	2021	All bedrooms	Semi detached house	Raheen, Limerick	1280.76
64300ab6c1f531f75d1b6a7c	2021	All bedrooms	Semi detached house	Longford	736.23
64300ab6c1f531f75d1b6a7d	2021	All bedrooms	Semi detached house	Longford Town	782.8
64300ab6c1f531f75d1b6a7e	2021	All bedrooms	Semi detached house	Ballymahon, Longford	751.32
64300ab6c1f531f75d1b6a7f	2021	All bedrooms	Semi detached house	Edgeworthstown, Longford	741.35
64300ab6c1f531f75d1b6a80	2021	All bedrooms	Semi detached house	Louth	1211.26
64300ab6c1f531f75d1b6a81	2021	All bedrooms	Semi detached house	Ardee, Louth	1158.86
64300ab6c1f531f75d1b6a82	2021	All bedrooms	Semi detached house	Drogheda, Louth	1279.18
64300ab6c1f531f75d1b6a83	2021	All bedrooms	Semi detached house	Dundalk, Louth	1194.5
64300ab6c1f531f75d1b6a84	2021	All bedrooms	Semi detached house	Mayo	761.65
64300ab6c1f531f75d1b6a85	2021	All bedrooms	Semi detached house	Ballina, Mayo	719.55
64300ab6c1f531f75d1b6a86	2021	All bedrooms	Semi detached house	Ballinrobe, Mayo	662.82
64300ab6c1f531f75d1b6a87	2021	All bedrooms	Semi detached house	Ballyhaunis, Mayo	612.67
64300ab6c1f531f75d1b6a88	2021	All bedrooms	Semi detached house	Castlebar, Mayo	848.13
64300ab6c1f531f75d1b6a89	2021	All bedrooms	Semi detached house	Claremorris, Mayo	792.76
64300ab6c1f531f75d1b6a8a	2021	All bedrooms	Semi detached house	Westport, Mayo	894.81
64300ab6c1f531f75d1b6a8b	2021	All bedrooms	Semi detached house	Meath	1327.47
64300ab6c1f531f75d1b6a8c	2021	All bedrooms	Semi detached house	Ashbourne, Meath	1651.22
64300ab6c1f531f75d1b6a8d	2021	All bedrooms	Semi detached house	Bettystown, Meath	1415.13
64300ab6c1f531f75d1b6a8e	2021	All bedrooms	Semi detached house	Drogheda, Meath	1408.66
64300ab6c1f531f75d1b6a8f	2021	All bedrooms	Semi detached house	Duleek, Meath	1260.11
64300ab6c1f531f75d1b6a90	2021	All bedrooms	Semi detached house	Enfield, Meath	1407.59
64300ab6c1f531f75d1b6a91	2021	All bedrooms	Semi detached house	Kells, Meath	1103.61
64300ab6c1f531f75d1b6a92	2021	All bedrooms	Semi detached house	Navan, Meath	1310.39
64300ab6c1f531f75d1b6a93	2021	All bedrooms	Semi detached house	Ratoath, Meath	1594.91
64300ab6c1f531f75d1b6a94	2021	All bedrooms	Semi detached house	Trim, Meath	1240.83
64300ab6c1f531f75d1b6a95	2021	All bedrooms	Semi detached house	Monaghan	761.9
64300ab6c1f531f75d1b6a96	2021	All bedrooms	Semi detached house	Carrickmacross, Monaghan	856.01
64300ab6c1f531f75d1b6a97	2021	All bedrooms	Semi detached house	Castleblayney, Monaghan	780.52
64300ab6c1f531f75d1b6a98	2021	All bedrooms	Semi detached house	Monaghan Town	788.56
64300ab6c1f531f75d1b6a99	2021	All bedrooms	Semi detached house	Offaly	920.55
64300ab6c1f531f75d1b6a9a	2021	All bedrooms	Semi detached house	Birr, Offaly	713.72
64300ab6c1f531f75d1b6a9b	2021	All bedrooms	Semi detached house	Clara, Offaly	894.98
64300ab6c1f531f75d1b6a9c	2021	All bedrooms	Semi detached house	Edenderry, Offaly	993.62
64300ab6c1f531f75d1b6a9d	2021	All bedrooms	Semi detached house	Tullamore, Offaly	1010.22
64300ab6c1f531f75d1b6a9e	2021	All bedrooms	Semi detached house	Roscommon	761.05
64300ab6c1f531f75d1b6a9f	2021	All bedrooms	Semi detached house	Roscommon Town	824.16
64300ab6c1f531f75d1b6aa0	2021	All bedrooms	Semi detached house	Athlone, Roscommon	1046.35
64300ab6c1f531f75d1b6aa1	2021	All bedrooms	Semi detached house	Ballaghaderreen, Roscommon	562.56
64300ab6c1f531f75d1b6aa2	2021	All bedrooms	Semi detached house	Boyle, Roscommon	713.88
64300ab6c1f531f75d1b6aa3	2021	All bedrooms	Semi detached house	Castlerea, Roscommon	597.03
64300ab6c1f531f75d1b6aa4	2021	All bedrooms	Semi detached house	Sligo	840.96
64300ab6c1f531f75d1b6aa5	2021	All bedrooms	Semi detached house	Sligo Town	873.88
64300ab6c1f531f75d1b6aa6	2021	All bedrooms	Semi detached house	Ballinode, Sligo	1059.06
64300ab6c1f531f75d1b6aa7	2021	All bedrooms	Semi detached house	Collooney, Sligo	790.16
64300ab6c1f531f75d1b6aa8	2021	All bedrooms	Semi detached house	Tubbercurry, Sligo	717.93
64300ab6c1f531f75d1b6aa9	2021	All bedrooms	Semi detached house	Tipperary	804.18
64300ab6c1f531f75d1b6aaa	2021	All bedrooms	Semi detached house	Tipperary Town	707.68
64300ab6c1f531f75d1b6aab	2021	All bedrooms	Semi detached house	Cashel, Tipperary	820.28
64300ab6c1f531f75d1b6aac	2021	All bedrooms	Semi detached house	Clonmel, Tipperary	905.99
64300ab6c1f531f75d1b6aad	2021	All bedrooms	Semi detached house	Nenagh, Tipperary	835.77
64300ab6c1f531f75d1b6aae	2021	All bedrooms	Semi detached house	Roscrea, Tipperary	737.16
64300ab6c1f531f75d1b6aaf	2021	All bedrooms	Semi detached house	Thurles, Tipperary	728.67
64300ab6c1f531f75d1b6ab0	2021	All bedrooms	Semi detached house	Waterford	982.71
64300ab6c1f531f75d1b6ab1	2021	All bedrooms	Semi detached house	Waterford City	1060.02
64300ab6c1f531f75d1b6ab2	2021	All bedrooms	Semi detached house	Dungarvan, Waterford	897.18
64300ab6c1f531f75d1b6ab3	2021	All bedrooms	Semi detached house	Templars Hall, Waterford	1259.46
64300ab6c1f531f75d1b6ab4	2021	All bedrooms	Semi detached house	Tramore, Waterford	961.48
64300ab6c1f531f75d1b6ab5	2021	All bedrooms	Semi detached house	Westmeath	963.05
64300ab6c1f531f75d1b6ab6	2021	All bedrooms	Semi detached house	Athlone, Westmeath	953.26
64300ab6c1f531f75d1b6ab7	2021	All bedrooms	Semi detached house	Moate, Westmeath	916.13
64300ab6c1f531f75d1b6ab8	2021	All bedrooms	Semi detached house	Mullingar, Westmeath	991.65
64300ab6c1f531f75d1b6ab9	2021	All bedrooms	Semi detached house	Wexford	858.44
64300ab6c1f531f75d1b6aba	2021	All bedrooms	Semi detached house	Enniscorthy, Wexford	758.84
64300ab6c1f531f75d1b6abb	2021	All bedrooms	Semi detached house	Gorey, Wexford	1024.02
64300ab6c1f531f75d1b6abc	2021	All bedrooms	Semi detached house	New Ross, Wexford	754.58
64300ab6c1f531f75d1b6abd	2021	All bedrooms	Semi detached house	Wicklow	1434.29
64300ab6c1f531f75d1b6abe	2021	All bedrooms	Semi detached house	Wicklow Town	1300.12
64300ab6c1f531f75d1b6abf	2021	All bedrooms	Semi detached house	Arklow, Wicklow	1182.94
64300ab6c1f531f75d1b6ac0	2021	All bedrooms	Semi detached house	Blessington, Wicklow	1457.19
64300ab6c1f531f75d1b6ac1	2021	All bedrooms	Semi detached house	Bray, Wicklow	1695.04
64300ab6c1f531f75d1b6ac2	2021	All bedrooms	Semi detached house	Delgany, Wicklow	1923.32
64300ab6c1f531f75d1b6ac3	2021	All bedrooms	Semi detached house	Greystones, Wicklow	2048.12
64300ab6c1f531f75d1b6ac4	2021	All bedrooms	Semi detached house	Rathnew, Wicklow	1222.83
64300ab6c1f531f75d1b6ac5	2021	All bedrooms	Terrace house	Carlow	906.75
64300ab6c1f531f75d1b6ac6	2021	All bedrooms	Terrace house	Carlow Town	939.02
64300ab6c1f531f75d1b6ac7	2021	All bedrooms	Terrace house	Tullow, Carlow	894.24
64300ab6c1f531f75d1b6ac8	2021	All bedrooms	Terrace house	Cavan	658.6
64300ab6c1f531f75d1b6ac9	2021	All bedrooms	Terrace house	Cavan Town	738.01
64300ab6c1f531f75d1b6aca	2021	All bedrooms	Terrace house	Clare	804.51
64300ab6c1f531f75d1b6acb	2021	All bedrooms	Terrace house	Ennis, Clare	852.75
64300ab6c1f531f75d1b6acc	2021	All bedrooms	Terrace house	Kilrush, Clare	591.01
64300ab6c1f531f75d1b6acd	2021	All bedrooms	Terrace house	Shannon, Clare	882.43
64300ab6c1f531f75d1b6ace	2021	All bedrooms	Terrace house	Cork	1247.7
64300ab6c1f531f75d1b6acf	2021	All bedrooms	Terrace house	Cork City	1402.21
64300ab6c1f531f75d1b6ad0	2021	All bedrooms	Terrace house	Ballincollig, Cork	1342.02
64300ab6c1f531f75d1b6ad1	2021	All bedrooms	Terrace house	Bandon, Cork	953.72
64300ab6c1f531f75d1b6ad2	2021	All bedrooms	Terrace house	Blackpool, Cork	1050.96
64300ab6c1f531f75d1b6ad3	2021	All bedrooms	Terrace house	Blackrock, Cork	1646.93
64300ab6c1f531f75d1b6ad4	2021	All bedrooms	Terrace house	Blarney, Cork	1324.97
64300ab6c1f531f75d1b6ad5	2021	All bedrooms	Terrace house	Carrigaline, Cork	1184.02
64300ab6c1f531f75d1b6ad6	2021	All bedrooms	Terrace house	Carrigtwohill, Cork	1157.81
64300ab6c1f531f75d1b6ad7	2021	All bedrooms	Terrace house	Clonakilty, Cork	947.52
64300ab6c1f531f75d1b6ad8	2021	All bedrooms	Terrace house	Cobh, Cork	1028.9
64300ab6c1f531f75d1b6ad9	2021	All bedrooms	Terrace house	Fermoy, Cork	914.35
64300ab6c1f531f75d1b6ada	2021	All bedrooms	Terrace house	Glanmire, Cork	1284.33
64300ab6c1f531f75d1b6adb	2021	All bedrooms	Terrace house	Kinsale, Cork	1280.64
64300ab6c1f531f75d1b6adc	2021	All bedrooms	Terrace house	Mallow, Cork	969.37
64300ab6c1f531f75d1b6add	2021	All bedrooms	Terrace house	Midleton, Cork	1100.07
64300ab6c1f531f75d1b6ade	2021	All bedrooms	Terrace house	Skibbereen, Cork	823.58
64300ab6c1f531f75d1b6adf	2021	All bedrooms	Terrace house	Youghal, Cork	807.67
64300ab6c1f531f75d1b6ae0	2021	All bedrooms	Terrace house	Donegal	589.49
64300ab6c1f531f75d1b6ae1	2021	All bedrooms	Terrace house	Letterkenny, Donegal	694.5
64300ab6c1f531f75d1b6ae2	2021	All bedrooms	Terrace house	Dublin	1960.92
64300ab6c1f531f75d1b6ae3	2021	All bedrooms	Terrace house	Balbriggan, Dublin	1396.84
64300ab6c1f531f75d1b6ae4	2021	All bedrooms	Terrace house	Blackrock, Dublin	2299.49
64300ab6c1f531f75d1b6ae5	2021	All bedrooms	Terrace house	Dun Laoghaire, Dublin	2608.63
64300ab6c1f531f75d1b6ae6	2021	All bedrooms	Terrace house	Lucan, Dublin	1839.1
64300ab6c1f531f75d1b6ae7	2021	All bedrooms	Terrace house	Lusk, Dublin	1514.64
64300ab6c1f531f75d1b6ae8	2021	All bedrooms	Terrace house	Malahide, Dublin	2355.93
64300ab6c1f531f75d1b6ae9	2021	All bedrooms	Terrace house	Monkstown, Dublin	2332.03
64300ab6c1f531f75d1b6aea	2021	All bedrooms	Terrace house	Rush, Dublin	1400.72
64300ab6c1f531f75d1b6aeb	2021	All bedrooms	Terrace house	Skerries, Dublin	1580.84
64300ab6c1f531f75d1b6aec	2021	All bedrooms	Terrace house	Stillorgan, Dublin	2032.98
64300ab6c1f531f75d1b6aed	2021	All bedrooms	Terrace house	Swords, Dublin	1681.35
64300ab6c1f531f75d1b6aee	2021	All bedrooms	Terrace house	Dublin 3	1920.91
64300ab6c1f531f75d1b6aef	2021	All bedrooms	Terrace house	Clontarf, Dublin 3	2250.35
64300ab6c1f531f75d1b6af0	2021	All bedrooms	Terrace house	Drumcondra, Dublin 3	2075.83
64300ab6c1f531f75d1b6af1	2021	All bedrooms	Terrace house	East Wall, Dublin 3	1719.7
64300ab6c1f531f75d1b6af2	2021	All bedrooms	Terrace house	Fairview, Dublin 3	1782.87
64300ab6c1f531f75d1b6af3	2021	All bedrooms	Terrace house	Marino, Dublin 3	1858.56
64300ab6c1f531f75d1b6af4	2021	All bedrooms	Terrace house	North Strand, Dublin 3	1990.51
64300ab6c1f531f75d1b6af5	2021	All bedrooms	Terrace house	Dublin 4	2551.87
64300ab6c1f531f75d1b6af6	2021	All bedrooms	Terrace house	Ballsbridge, Dublin 4	3042.38
64300ab6c1f531f75d1b6af7	2021	All bedrooms	Terrace house	Donnybrook, Dublin 4	2403.28
64300ab6c1f531f75d1b6af8	2021	All bedrooms	Terrace house	Irishtown, Dublin 4	2280.05
64300ab6c1f531f75d1b6af9	2021	All bedrooms	Terrace house	Ringsend, Dublin 4	2052.25
64300ab6c1f531f75d1b6afa	2021	All bedrooms	Terrace house	Sandymount, Dublin 4	2485.3
64300ab6c1f531f75d1b6afb	2021	All bedrooms	Terrace house	Raheny, Dublin 5	1909.85
64300ab6c1f531f75d1b6afc	2021	All bedrooms	Terrace house	Dublin 6	2097.35
64300ab6c1f531f75d1b6afd	2021	All bedrooms	Terrace house	Harolds Cross, Dublin 6	1917.65
64300ab6c1f531f75d1b6afe	2021	All bedrooms	Terrace house	Milltown, Dublin 6	2172.57
64300ab6c1f531f75d1b6aff	2021	All bedrooms	Terrace house	Ranelagh, Dublin 6	2697.88
64300ab6c1f531f75d1b6b00	2021	All bedrooms	Terrace house	Rathgar, Dublin 6	2036.65
64300ab6c1f531f75d1b6b01	2021	All bedrooms	Terrace house	Rathmines, Dublin 6	2398.53
64300ab6c1f531f75d1b6b02	2021	All bedrooms	Terrace house	Terenure, Dublin 6W	2206.78
64300ab6c1f531f75d1b6b03	2021	All bedrooms	Terrace house	Dublin 7	1816.63
64300ab6c1f531f75d1b6b04	2021	All bedrooms	Terrace house	Arbour Hill, Dublin 7	1858.29
64300ab6c1f531f75d1b6b05	2021	All bedrooms	Terrace house	Cabra, Dublin 7	1686.27
